date,sku_id,category,units_sold,units_received,closing_stock,lead_time_days,prev_closing_stock,expected_closing_stock,stock_balance_valid,stock_balance_difference,stock_balance_clipped,units_sold_original,units_sold_source,history_days,sku_status,limited_history,closing_stock_missing,lead_time_missing,stockout,lead_time_inconsistent
2026-03-31,SKU-1005,Pasta,107.0,0,2063.0,10,2170.0,2063.0,True,0.0,False,107.0,observed,180,established,False,False,False,False,False
2026-04-01,SKU-1005,Pasta,105.0,0,1958.0,10,2063.0,1958.0,True,0.0,False,105.0,observed,180,established,False,False,False,False,False
2026-04-02,SKU-1005,Pasta,105.0,0,1853.0,10,1958.0,1853.0,True,0.0,False,105.0,observed,180,established,False,False,False,False,False
2026-04-03,SKU-1005,Pasta,98.0,0,1755.0,10,1853.0,1755.0,True,0.0,False,98.0,observed,180,established,False,False,False,False,False
2026-04-04,SKU-1005,Pasta,94.0,0,1661.0,10,1755.0,1661.0,True,0.0,False,94.0,observed,180,established,False,False,False,False,False
2026-04-05,SKU-1005,Pasta,80.0,0,1581.0,10,1661.0,1581.0,True,0.0,False,80.0,observed,180,established,False,False,False,False,False
2026-04-06,SKU-1005,Pasta,78.0,0,1503.0,10,1581.0,1503.0,True,0.0,False,78.0,observed,180,established,False,False,False,False,False
2026-04-07,SKU-1005,Pasta,97.0,0,1406.0,10,1503.0,1406.0,True,0.0,False,97.0,observed,180,established,False,False,False,False,False
2026-04-08,SKU-1005,Pasta,99.0,0,1307.0,10,1406.0,1307.0,True,0.0,False,99.0,observed,180,established,False,False,False,False,False
2026-04-09,SKU-1005,Pasta,101.0,0,1206.0,10,1307.0,1206.0,True,0.0,False,101.0,observed,180,established,False,False,False,False,False
2026-04-10,SKU-1005,Pasta,104.0,1428,2530.0,10,1206.0,2530.0,True,0.0,False,104.0,observed,180,established,False,False,False,False,False
2026-04-11,SKU-1005,Pasta,103.0,0,2427.0,10,2530.0,2427.0,True,0.0,False,103.0,observed,180,established,False,False,False,False,False
2026-04-12,SKU-1005,Pasta,105.0,0,2322.0,10,2427.0,2322.0,True,0.0,False,105.0,observed,180,established,False,False,False,False,False
2026-04-13,SKU-1005,Pasta,113.0,0,2209.0,10,2322.0,2209.0,True,0.0,False,113.0,observed,180,established,False,False,False,False,False
2026-04-14,SKU-1005,Pasta,96.0,0,2113.0,10,2209.0,2113.0,True,0.0,False,96.0,observed,180,established,False,False,False,False,False
2026-04-15,SKU-1005,Pasta,100.0,0,2013.0,10,2113.0,2013.0,True,0.0,False,100.0,observed,180,established,False,False,False,False,False
2026-04-16,SKU-1005,Pasta,112.0,0,1901.0,10,2013.0,1901.0,True,0.0,False,112.0,observed,180,established,False,False,False,False,False
2026-04-17,SKU-1005,Pasta,117.0,0,1784.0,10,1901.0,1784.0,True,0.0,False,117.0,observed,180,established,False,False,False,False,False
2026-04-18,SKU-1005,Pasta,63.0,0,1721.0,10,1784.0,1721.0,True,0.0,False,63.0,observed,180,established,False,False,False,False,False
2026-04-19,SKU-1005,Pasta,106.0,0,1615.0,10,1721.0,1615.0,True,0.0,False,106.0,observed,180,established,False,False,False,False,False
2026-04-20,SKU-1005,Pasta,89.0,0,1526.0,10,1615.0,1526.0,True,0.0,False,89.0,observed,180,established,False,False,False,False,False
2026-04-21,SKU-1005,Pasta,116.0,0,1410.0,10,1526.0,1410.0,True,0.0,False,116.0,observed,180,established,False,False,False,False,False
2026-04-22,SKU-1005,Pasta,97.0,0,1313.0,10,1410.0,1313.0,True,0.0,False,97.0,observed,180,established,False,False,False,False,False
2026-04-23,SKU-1005,Pasta,113.0,0,1200.0,10,1313.0,1200.0,True,0.0,False,113.0,observed,180,established,False,False,False,False,False
2026-04-24,SKU-1005,Pasta,104.0,1142,2238.0,10,1200.0,2238.0,True,0.0,False,104.0,observed,180,established,False,False,False,False,False
2026-04-25,SKU-1005,Pasta,67.0,0,2171.0,10,2238.0,2171.0,True,0.0,False,67.0,observed,180,established,False,False,False,False,False
2026-04-26,SKU-1005,Pasta,103.0,0,2068.0,10,2171.0,2068.0,True,0.0,False,103.0,observed,180,established,False,False,False,False,False
2026-04-27,SKU-1005,Pasta,188.0,0,1880.0,10,2068.0,1880.0,True,0.0,False,188.0,observed,180,established,False,False,False,False,False
2026-04-28,SKU-1005,Pasta,99.0,0,1781.0,10,1880.0,1781.0,True,0.0,False,99.0,observed,180,established,False,False,False,False,False
2026-04-29,SKU-1005,Pasta,108.0,0,1673.0,10,1781.0,1673.0,True,0.0,False,108.0,observed,180,established,False,False,False,False,False
2026-04-30,SKU-1005,Pasta,95.0,0,1578.0,10,1673.0,1578.0,True,0.0,False,95.0,observed,180,established,False,False,False,False,False
2026-05-01,SKU-1005,Pasta,73.0,0,1505.0,10,1578.0,1505.0,True,0.0,False,73.0,observed,180,established,False,False,False,False,False
2026-05-02,SKU-1005,Pasta,233.0,0,1272.0,10,1505.0,1272.0,True,0.0,False,233.0,observed,180,established,False,False,False,False,False
2026-05-03,SKU-1005,Pasta,91.0,0,1181.0,10,1272.0,1181.0,True,0.0,False,91.0,observed,180,established,False,False,False,False,False
2026-05-04,SKU-1005,Pasta,90.0,1437,2528.0,10,1181.0,2528.0,True,0.0,False,90.0,observed,180,established,False,False,False,False,False
2026-05-05,SKU-1005,Pasta,110.0,0,2418.0,10,2528.0,2418.0,True,0.0,False,110.0,observed,180,established,False,False,False,False,False
2026-05-06,SKU-1005,Pasta,78.0,0,2340.0,10,2418.0,2340.0,True,0.0,False,78.0,observed,180,established,False,False,False,False,False
2026-05-07,SKU-1005,Pasta,91.0,0,2249.0,10,2340.0,2249.0,True,0.0,False,91.0,observed,180,established,False,False,False,False,False
2026-05-08,SKU-1005,Pasta,85.0,0,2164.0,10,2249.0,2164.0,True,0.0,False,85.0,observed,180,established,False,False,False,False,False
2026-05-09,SKU-1005,Pasta,97.0,0,2067.0,10,2164.0,2067.0,True,0.0,False,97.0,observed,180,established,False,False,False,False,False
2026-05-10,SKU-1005,Pasta,87.0,0,1980.0,10,2067.0,1980.0,True,0.0,False,87.0,observed,180,established,False,False,False,False,False
2026-05-11,SKU-1005,Pasta,65.0,0,1915.0,10,1980.0,1915.0,True,0.0,False,65.0,observed,180,established,False,False,False,False,False
2026-05-12,SKU-1005,Pasta,97.0,0,1818.0,10,1915.0,1818.0,True,0.0,False,97.0,observed,180,established,False,False,False,False,False
2026-05-13,SKU-1005,Pasta,117.0,0,1701.0,10,1818.0,,False,,False,,stock_balance_reconstructed,180,established,False,False,False,False,False
2026-05-14,SKU-1005,Pasta,102.0,0,1599.0,10,1701.0,1599.0,True,0.0,False,102.0,observed,180,established,False,False,False,False,False
2026-05-15,SKU-1005,Pasta,81.0,0,1518.0,10,1599.0,1518.0,True,0.0,False,81.0,observed,180,established,False,False,False,False,False
2026-05-16,SKU-1005,Pasta,72.0,0,1446.0,10,1518.0,1446.0,True,0.0,False,72.0,observed,180,established,False,False,False,False,False
2026-05-17,SKU-1005,Pasta,81.0,0,1365.0,10,1446.0,1365.0,True,0.0,False,81.0,observed,180,established,False,False,False,False,False
2026-05-18,SKU-1005,Pasta,102.0,0,1263.0,10,1365.0,1263.0,True,0.0,False,102.0,observed,180,established,False,False,False,False,False
2026-05-19,SKU-1005,Pasta,90.0,0,1173.0,10,1263.0,1173.0,True,0.0,False,90.0,observed,180,established,False,False,False,False,False
2026-05-20,SKU-1005,Pasta,93.0,0,1080.0,10,1173.0,1080.0,True,0.0,False,93.0,observed,180,established,False,False,False,False,False
2026-05-21,SKU-1005,Pasta,86.0,0,994.0,10,1080.0,994.0,True,0.0,False,86.0,observed,180,established,False,False,False,False,False
2026-05-22,SKU-1005,Pasta,89.0,0,905.0,10,994.0,905.0,True,0.0,False,89.0,observed,180,established,False,False,False,False,False
2026-05-23,SKU-1005,Pasta,97.0,0,808.0,10,905.0,808.0,True,0.0,False,97.0,observed,180,established,False,False,False,False,False
2026-05-24,SKU-1005,Pasta,108.0,0,700.0,10,808.0,700.0,True,0.0,False,108.0,observed,180,established,False,False,False,False,False
2026-05-25,SKU-1005,Pasta,103.0,0,597.0,10,700.0,,False,,False,,stock_balance_reconstructed,180,established,False,False,False,False,False
2026-05-26,SKU-1005,Pasta,80.0,0,517.0,10,597.0,517.0,True,0.0,False,80.0,observed,180,established,False,False,False,False,False
2026-05-27,SKU-1005,Pasta,91.0,0,426.0,10,517.0,426.0,True,0.0,False,91.0,observed,180,established,False,False,False,False,False
2026-05-28,SKU-1005,Pasta,91.0,0,335.0,10,426.0,335.0,True,0.0,False,91.0,observed,180,established,False,False,False,False,False
2026-05-29,SKU-1005,Pasta,101.0,0,234.0,10,335.0,234.0,True,0.0,False,101.0,observed,180,established,False,False,False,False,False
2026-05-30,SKU-1005,Pasta,93.0,0,141.0,10,234.0,141.0,True,0.0,False,93.0,observed,180,established,False,False,False,False,False
2026-05-31,SKU-1005,Pasta,74.0,0,67.0,10,141.0,67.0,True,0.0,False,74.0,observed,180,established,False,False,False,False,False
2026-06-01,SKU-1005,Pasta,90.0,0,0.0,10,67.0,-23.0,False,-23.0,True,90.0,observed,180,established,False,False,False,True,False
2026-06-02,SKU-1005,Pasta,103.0,0,0.0,10,0.0,-103.0,False,-103.0,True,103.0,observed,180,established,False,False,False,True,False
2026-06-03,SKU-1005,Pasta,91.0,0,0.0,10,0.0,-91.0,False,-91.0,True,91.0,observed,180,established,False,False,False,True,False
2026-06-04,SKU-1005,Pasta,147.0,1302,1155.0,10,0.0,1155.0,True,0.0,False,147.0,observed,180,established,False,False,False,False,False
2026-06-05,SKU-1005,Pasta,72.0,1136,2219.0,10,1155.0,2219.0,True,0.0,False,72.0,observed,180,established,False,False,False,False,False
2026-06-06,SKU-1005,Pasta,90.0,0,2129.0,10,2219.0,2129.0,True,0.0,False,90.0,observed,180,established,False,False,False,False,False
2026-06-07,SKU-1005,Pasta,90.0,0,2039.0,10,2129.0,2039.0,True,0.0,False,90.0,observed,180,established,False,False,False,False,False
2026-06-08,SKU-1005,Pasta,87.0,0,1952.0,10,2039.0,1952.0,True,0.0,False,87.0,observed,180,established,False,False,False,False,False
2026-06-09,SKU-1005,Pasta,100.0,0,1852.0,10,1952.0,1852.0,True,0.0,False,100.0,observed,180,established,False,False,False,False,False
2026-06-10,SKU-1005,Pasta,89.0,0,1763.0,10,1852.0,1763.0,True,0.0,False,89.0,observed,180,established,False,False,False,False,False
2026-06-11,SKU-1005,Pasta,95.0,0,1668.0,10,1763.0,1668.0,True,0.0,False,95.0,observed,180,established,False,False,False,False,False
2026-06-12,SKU-1005,Pasta,93.0,0,1575.0,10,1668.0,1575.0,True,0.0,False,93.0,observed,180,established,False,False,False,False,False
2026-06-13,SKU-1005,Pasta,90.0,0,1485.0,10,1575.0,1485.0,True,0.0,False,90.0,observed,180,established,False,False,False,False,False
2026-06-14,SKU-1005,Pasta,96.0,0,1389.0,10,1485.0,1389.0,True,0.0,False,96.0,observed,180,established,False,False,False,False,False
2026-06-15,SKU-1005,Pasta,184.0,0,1205.0,10,1389.0,1205.0,True,0.0,False,184.0,observed,180,established,False,False,False,False,False
2026-06-16,SKU-1005,Pasta,107.0,1401,2499.0,10,1205.0,2499.0,True,0.0,False,107.0,observed,180,established,False,False,False,False,False
2026-06-17,SKU-1005,Pasta,122.0,0,2377.0,10,2499.0,2377.0,True,0.0,False,122.0,observed,180,established,False,False,False,False,False
2026-06-18,SKU-1005,Pasta,95.0,0,2282.0,10,2377.0,2282.0,True,0.0,False,95.0,observed,180,established,False,False,False,False,False
2026-06-19,SKU-1005,Pasta,34.0,0,2248.0,10,2282.0,2248.0,True,0.0,False,34.0,observed,180,established,False,False,False,False,False
2026-06-20,SKU-1005,Pasta,155.0,0,2093.0,10,2248.0,2093.0,True,0.0,False,155.0,observed,180,established,False,False,False,False,False
2026-06-21,SKU-1005,Pasta,82.0,0,2011.0,10,2093.0,2011.0,True,0.0,False,82.0,observed,180,established,False,False,False,False,False
2026-06-22,SKU-1005,Pasta,86.0,0,1925.0,10,2011.0,1925.0,True,0.0,False,86.0,observed,180,established,False,False,False,False,False
2026-06-23,SKU-1005,Pasta,100.0,0,1825.0,10,1925.0,1825.0,True,0.0,False,100.0,observed,180,established,False,False,False,False,False
2026-06-24,SKU-1005,Pasta,97.0,0,1728.0,10,1825.0,1728.0,True,0.0,False,97.0,observed,180,established,False,False,False,False,False
2026-06-25,SKU-1005,Pasta,95.0,0,1633.0,10,1728.0,1633.0,True,0.0,False,95.0,observed,180,established,False,False,False,False,False
2026-06-26,SKU-1005,Pasta,106.0,0,1527.0,10,1633.0,1527.0,True,0.0,False,106.0,observed,180,established,False,False,False,False,False
2026-06-27,SKU-1005,Pasta,64.0,0,1463.0,10,1527.0,1463.0,True,0.0,False,64.0,observed,180,established,False,False,False,False,False
2026-06-28,SKU-1005,Pasta,77.0,0,1386.0,10,1463.0,1386.0,True,0.0,False,77.0,observed,180,established,False,False,False,False,False
2026-06-29,SKU-1005,Pasta,83.0,0,1303.0,10,1386.0,1303.0,True,0.0,False,83.0,observed,180,established,False,False,False,False,False
2026-01-01,SKU-1006,Sugar,579.0,0,4148.0,10,,,False,,False,579.0,observed,180,established,False,False,False,False,False
2026-01-02,SKU-1006,Sugar,473.0,5912,9587.0,10,4148.0,9587.0,True,0.0,False,473.0,observed,180,established,False,False,False,False,False
2026-01-03,SKU-1006,Sugar,469.0,0,9118.0,10,9587.0,9118.0,True,0.0,False,469.0,observed,180,established,False,False,False,False,False
2026-01-04,SKU-1006,Sugar,436.0,0,8682.0,10,9118.0,8682.0,True,0.0,False,436.0,observed,180,established,False,False,False,False,False
2026-01-05,SKU-1006,Sugar,722.0,0,7960.0,10,8682.0,7960.0,True,0.0,False,722.0,observed,180,established,False,False,False,False,False
2026-01-06,SKU-1006,Sugar,489.0,0,7471.0,10,7960.0,7471.0,True,0.0,False,489.0,observed,180,established,False,False,False,False,False
2026-01-07,SKU-1006,Sugar,708.0,0,6763.0,10,7471.0,6763.0,True,0.0,False,708.0,observed,180,established,False,False,False,False,False
2026-01-08,SKU-1006,Sugar,756.0,0,6007.0,10,6763.0,6007.0,True,0.0,False,756.0,observed,180,established,False,False,False,False,False
2026-01-09,SKU-1006,Sugar,610.0,0,5397.0,10,6007.0,5397.0,True,0.0,False,610.0,observed,180,established,False,False,False,False,False
2026-01-10,SKU-1006,Sugar,389.0,0,5008.0,10,5397.0,5008.0,True,0.0,False,389.0,observed,180,established,False,False,False,False,False
2026-01-11,SKU-1006,Sugar,534.0,0,4474.0,10,5008.0,4474.0,True,0.0,False,534.0,observed,180,established,False,False,False,False,False
2026-01-12,SKU-1006,Sugar,537.0,0,3937.0,10,4474.0,3937.0,True,0.0,False,537.0,observed,180,established,False,False,False,False,False
2026-01-13,SKU-1006,Sugar,634.0,6694,9997.0,10,3937.0,9997.0,True,0.0,False,634.0,observed,180,established,False,False,False,False,False
2026-01-14,SKU-1006,Sugar,550.0,0,9447.0,10,9997.0,9447.0,True,0.0,False,550.0,observed,180,established,False,False,False,False,False
2026-01-15,SKU-1006,Sugar,427.0,0,9020.0,10,9447.0,9020.0,True,0.0,False,427.0,observed,180,established,False,False,False,False,False
2026-01-16,SKU-1006,Sugar,581.0,0,8439.0,10,9020.0,8439.0,True,0.0,False,581.0,observed,180,established,False,False,False,False,False
2026-01-17,SKU-1006,Sugar,351.0,0,8088.0,10,8439.0,8088.0,True,0.0,False,351.0,observed,180,established,False,False,False,False,False
2026-01-18,SKU-1006,Sugar,382.0,0,7706.0,10,8088.0,7706.0,True,0.0,False,382.0,observed,180,established,False,False,False,False,False
2026-01-19,SKU-1006,Sugar,491.0,0,7215.0,10,7706.0,7215.0,True,0.0,False,491.0,observed,180,established,False,False,False,False,False
2026-01-20,SKU-1006,Sugar,328.0,0,6887.0,10,7215.0,6887.0,True,0.0,False,328.0,observed,180,established,False,False,False,False,False
2026-01-21,SKU-1006,Sugar,448.0,0,6439.0,10,6887.0,6439.0,True,0.0,False,448.0,observed,180,established,False,False,False,False,False
2026-01-22,SKU-1006,Sugar,353.0,0,6086.0,10,6439.0,6086.0,True,0.0,False,353.0,observed,180,established,False,False,False,False,False
2026-01-23,SKU-1006,Sugar,381.0,0,5705.0,10,6086.0,5705.0,True,0.0,False,381.0,observed,180,established,False,False,False,False,False
2026-01-24,SKU-1006,Sugar,537.0,0,5168.0,10,5705.0,5168.0,True,0.0,False,537.0,observed,180,established,False,False,False,False,False
2026-01-25,SKU-1006,Sugar,440.0,0,4728.0,10,5168.0,,False,,False,,stock_balance_reconstructed,180,established,False,False,False,False,False
2026-01-26,SKU-1006,Sugar,495.0,0,4233.0,10,4728.0,4233.0,True,0.0,False,495.0,observed,180,established,False,False,False,False,False
2026-01-27,SKU-1006,Sugar,528.0,4981,8686.0,10,4233.0,8686.0,True,0.0,False,528.0,observed,180,established,False,False,False,False,False
2026-01-28,SKU-1006,Sugar,469.0,0,8217.0,10,8686.0,8217.0,True,0.0,False,469.0,observed,180,established,False,False,False,False,False
2026-01-29,SKU-1006,Sugar,546.0,0,7671.0,10,8217.0,7671.0,True,0.0,False,546.0,observed,180,established,False,False,False,False,False
2026-01-30,SKU-1006,Sugar,529.0,0,7142.0,10,7671.0,7142.0,True,0.0,False,529.0,observed,180,established,False,False,False,False,False
2026-01-31,SKU-1006,Sugar,455.0,0,6687.0,10,7142.0,,False,,False,,stock_balance_reconstructed,180,established,False,False,False,False,False
2026-02-01,SKU-1006,Sugar,419.0,0,6268.0,10,6687.0,6268.0,True,0.0,False,419.0,observed,180,established,False,False,False,False,False
2026-02-02,SKU-1006,Sugar,668.0,0,5600.0,10,6268.0,5600.0,True,0.0,False,668.0,observed,180,established,False,False,False,False,False
2026-02-03,SKU-1006,Sugar,408.0,0,5192.0,10,5600.0,5192.0,True,0.0,False,408.0,observed,180,established,False,False,False,False,False
2026-02-04,SKU-1006,Sugar,830.0,7116,11478.0,10,5192.0,11478.0,True,0.0,False,830.0,observed,180,established,False,False,False,False,False
2026-02-05,SKU-1006,Sugar,484.0,0,10994.0,10,11478.0,10994.0,True,0.0,False,484.0,observed,180,established,False,False,False,False,False
2026-02-06,SKU-1006,Sugar,479.0,0,10515.0,10,10994.0,10515.0,True,0.0,False,479.0,observed,180,established,False,False,False,False,False
2026-02-07,SKU-1006,Sugar,199.0,0,10316.0,10,10515.0,10316.0,True,0.0,False,199.0,observed,180,established,False,False,False,False,False
2026-02-08,SKU-1006,Sugar,355.0,0,9961.0,10,10316.0,9961.0,True,0.0,False,355.0,observed,180,established,False,False,False,False,False
2026-02-09,SKU-1006,Sugar,445.0,0,9516.0,10,9961.0,9516.0,True,0.0,False,445.0,observed,180,established,False,False,False,False,False
2026-02-10,SKU-1006,Sugar,649.0,0,8867.0,10,9516.0,8867.0,True,0.0,False,649.0,observed,180,established,False,False,False,False,False
2026-02-11,SKU-1006,Sugar,599.0,0,8268.0,10,8867.0,8268.0,True,0.0,False,599.0,observed,180,established,False,False,False,False,False
2026-02-12,SKU-1006,Sugar,568.0,0,7700.0,10,8268.0,7700.0,True,0.0,False,568.0,observed,180,established,False,False,False,False,False
2026-02-13,SKU-1006,Sugar,477.0,0,7223.0,10,7700.0,7223.0,True,0.0,False,477.0,observed,180,established,False,False,False,False,False
2026-02-14,SKU-1006,Sugar,423.0,0,6800.0,10,7223.0,6800.0,True,0.0,False,423.0,observed,180,established,False,False,False,False,False
2026-02-15,SKU-1006,Sugar,495.0,0,6305.0,10,6800.0,6305.0,True,0.0,False,495.0,observed,180,established,False,False,False,False,False
2026-02-16,SKU-1006,Sugar,695.0,0,5610.0,10,6305.0,5610.0,True,0.0,False,695.0,observed,180,established,False,False,False,False,False
2026-02-17,SKU-1006,Sugar,654.0,0,4956.0,10,5610.0,4956.0,True,0.0,False,654.0,observed,180,established,False,False,False,False,False
